спонзориште	s p ɔ n z ɔ ɾ i ʃ t e
хиероглиф	x i j e ɾ ɔ ɡ l i f
рамнодушно	r a m n ɔ d u ʃ n ɔ
заљубува	z a ʎ u b u v a
цуцкање	t͡s u t͡s k a ɲ e
охридски	ɔ x r i t s k i
книжевен	k n i ʒ e v e n
бадемов	b a d e m ɔ f
колнење	k ɔ ɫ n e ɲ e
воздивне	v ɔ z d i v n e
настојува	n a s t ɔ j u v a
критикуван	k r i t i k u v a n
рецептор	r e t͡s e p t ɔ r
пореметуван	p ɔ ɾ e m e t u v a n
киевјанка	k i e v j a ŋ k a
ретроспективност	r e t r ɔ s p e k t i v n ɔ s t
врвка	v r̩ f k a
пишува	p i ʃ u v a
експеримент	e k s p e ɾ i m e n t
патешественици	p a t e ʃ e s t v e n i t͡s i
скејтер	s k e j t e r
загушен	z a ɡ u ʃ e n
транспониран	t r a n s p ɔ n i ɾ a n
невлезен	n e v l e z e n
двосмислен	d v ɔ s m i s l e n
несмасно	n e s m a s n ɔ
тросед	t r ɔ s e t
диоптер	d i ɔ p t e r
колоквиум	k ɔ ɫ ɔ k v i j u m
дотрошуван	d ɔ t r ɔ ʃ u v a n
избуши	i z b u ʃ i
заситеност	z a s i t e n ɔ s t
виничанче	v i n i t͡ʃ a n t͡ʃ e
тежиште	t e ʒ i ʃ t e
впери	f p e ɾ i
женчуле	ʒ e n t͡ʃ u l e
маврициец	m a v r i t͡s i j e t͡s
чепови	t͡ʃ e p ɔ v i
неприродност	n e p r i ɾ ɔ d n ɔ s t
трпање	t r̩ p a ɲ e
возвеличување	v ɔ z v e l i t͡ʃ u v a ɲ e
бигоросување	b i ɡ ɔ ɾ ɔ s u v a ɲ e
реинкарнација	r e i ŋ k a r n a t͡s i j a
суеверие	s u e v e ɾ i j e
мажественост	m a ʒ e s t v e n ɔ s t
разбремени	r a z b r e m e n i
мотоциклистички	m ɔ t ɔ t͡s i k l i s t i t͡ʃ k i
поддржувач	p ɔ d d r̩ ʒ u v a t͡ʃ
кошаркар	k ɔ ʃ a r k a r
кришум	k r i ʃ u m
отсутно	ɔ t s u t n ɔ
сеница	s e n i t͡s a
обвивка	ɔ b v i f k a
али	a l i
истурен	i s t u ɾ e n
бокалче	b ɔ k a ɫ t͡ʃ e
изгине	i z ɡ i n e
стотче	s t ɔ t t͡ʃ e
вика	v i k a
џамиште	d͡ʒ a m i ʃ t e
фетишист	f e t i ʃ i s t
газиран	ɡ a z i ɾ a n
облее	ɔ b l e e
внедруван	v n e d r u v a n
нетолкување	n e t ɔ ɫ k u v a ɲ e
разбистрување	r a z b i s t r u v a ɲ e
троа	t r ɔ a
распали	r a s p a l i
неподмитливост	n e p ɔ d m i t l i v ɔ s t
штеден	ʃ t e d e n
ориентациски	ɔ ɾ i j e n t a t͡s i s k i
оживее	ɔ ʒ i v e e
пишман	p i ʃ m a n
материјалистка	m a t e ɾ i j a l i s t k a
згаснување	z ɡ a s n u v a ɲ e
сталеж	s t a l e ʃ
лилаков	l i ɫ a k ɔ f
испипан	i s p i p a n
дневно	d n e v n ɔ
сркан	s r̩ k a n
неблокиран	n e b ɫ ɔ k i ɾ a n
тегови	t e ɡ ɔ v i
феникиец	f e n i k i j e t͡s
обзнанет	ɔ b z n a n e t
бушилка	b u ʃ i ɫ k a
сликнат	s l i k n a t
догребување	d ɔ ɡ r e b u v a ɲ e
тимар	t i m a r
привлекуван	p r i v l e k u v a n
воздигање	v ɔ z d i ɡ a ɲ e
заврне	z a v r̩ n e
исплевен	i s p l e v e n
штампа	ʃ t a m p a
ломе	ɫ ɔ m e
компонирање	k ɔ m p ɔ n i ɾ a ɲ e
стажантка	s t a ʒ a n t k a
лоботомија	ɫ ɔ b ɔ t ɔ m i j a
туткање	t u t k a ɲ e
килимарски	k i l i m a r s k i
обземе	ɔ b z e m e
згоден	z ɡ ɔ d e n
трне	t r̩ n e
горица	ɡ ɔ ɾ i t͡s a
исушува	i s u ʃ u v a
гулабов	ɡ u ɫ a b ɔ f
дизелаш	d i z e ɫ a ʃ
петмина	p e t m i n a
оставка	ɔ s t a f k a
крекнување	k r e k n u v a ɲ e
неисечен	n e i s e t͡ʃ e n
евентуално	e v e n t u a ɫ n ɔ
претшколски	p r e t ʃ k ɔ ɫ s k i
бришен	b r i ʃ e n
ратови	r a t ɔ v i
итрина	i t r i n a
антагонизам	a n t a ɡ ɔ n i z a m
избавен	i z b a v e n
синоќа	s i n ɔ c a
раја	r a j a
трисобен	t r i s ɔ b e n
ереванец	e r e v a n e t͡s
надареност	n a d a ɾ e n ɔ s t
прослави	p r ɔ s ɫ a v i
потпадне	p ɔ t p a d n e
ве	v e
идолопоклоник	i d ɔ ɫ ɔ p ɔ k ɫ ɔ n i k
тапиран	t a p i ɾ a n
сузбивање	s u z b i v a ɲ e
негаснење	n e ɡ a s n e ɲ e
поплави	p ɔ p ɫ a v i
соба	s ɔ b a
нестрадање	n e s t r a d a ɲ e
оддуван	ɔ d d u v a n
излошен	i z ɫ ɔ ʃ e n
телефони	t e l e f ɔ n i
оптегнува	ɔ p t e ɡ n u v a
кас	k a s
сонцобран	s ɔ n t͡s ɔ b r a n
нераководен	n e ɾ a k ɔ v ɔ d e n
собере	s ɔ b e ɾ e
милина	m i l i n a
неофашизам	n e ɔ f a ʃ i z a m
изнадаван	i z n a d a v a n
доручек	d ɔ ɾ u t͡ʃ e k
одвртен	ɔ d v r̩ t e n
цитоплазма	t͡s i t ɔ p ɫ a z m a
делкан	d e ɫ k a n
главатарски	ɡ ɫ a v a t a r s k i
тритомен	t r i t ɔ m e n
заемање	z a e m a ɲ e
ладникав	ɫ a d n i k a f
теснински	t e s n i n s k i
протеран	p r ɔ t e ɾ a n
пленик	p l e n i k
ционистички	t͡s i j ɔ n i s t i t͡ʃ k i
омикрон	ɔ m i k r ɔ n
мрсулави	m r̩ s u ɫ a v i
огранок	ɔ ɡ r a n ɔ k
пожарникар	p ɔ ʒ a r n i k a r
држава	d r̩ ʒ a v a
живинарски	ʒ i v i n a r s k i
несмеење	n e s m e e ɲ e
феноменологија	f e n ɔ m e n ɔ ɫ ɔ ɡ i j a
утрапен	u t r a p e n
стршлениште	s t r̩ ʃ l e n i ʃ t e
отстои	ɔ t s t ɔ i
отплетува	ɔ t p l e t u v a
оспорување	ɔ s p ɔ r u v a ɲ e
архиварство	a r x i v a r s t v ɔ
антибиотички	a n t i b i ɔ t i t͡ʃ k i
близнак	b l i z n a k
хиенски	x i e n s k i
кајсиичка	k a j s i i t͡ʃ k a
атар	a t a r
прабаба	p r a b a b a
хероин	x e ɾ ɔ i n
вжарен	v ʒ a ɾ e n
маршалка	m a r ʃ a ɫ k a
продавница	p r ɔ d a v n i t͡s a
кримтехника	k r i m t e x n i k a
одвиткан	ɔ d v i t k a n
нелекторирано	n e l e k t ɔ r i ɾ a n ɔ
скинува	s k i n u v a
неподмачкување	n e p ɔ d m a t͡ʃ k u v a ɲ e
гостилничарски	ɡ ɔ s t i ɫ n i t͡ʃ a r s k i
преоптеретеност	p r e ɔ p t e r e t e n ɔ s t
алвеоларен	a ɫ v e ɔ ɫ a ɾ e n
превртува	p r e v r̩ t u v a
штетници	ʃ t e t n i t͡s i
слободарски	s ɫ ɔ b ɔ d a r s k i
допразни	d ɔ p r a z n i
водоотпорно	v ɔ d ɔ ɔ t p ɔ r n ɔ
масовно	m a s ɔ v n ɔ
трубен	t r u b e n
микроскопи	m i k r ɔ s k ɔ p i
автомеханичари	a f t ɔ m e x a n i t͡ʃ a ɾ i
мувлосување	m u v ɫ ɔ s u v a ɲ e
соединетост	s ɔ e d i n e t ɔ s t
љ	ʎ a
кумин	k u m i n
несогласност	n e s ɔ ɡ ɫ a s n ɔ s t
либела	l i b e ɫ a
длапка	d ɫ a p k a
неследен	n e s l e d e n
собудува	s ɔ b u d u v a
џумка	d͡ʒ u m k a
разлошеност	r a z ɫ ɔ ʃ e n ɔ s t
сродство	s r ɔ t s t v ɔ
криќанец	k r i c a n e t͡s
развратен	r a z v r a t e n
потпора	p ɔ t p ɔ ɾ a
’рмбање	r̩ m b a ɲ e
заздрави	z a z d r a v i
неосуетен	n e ɔ s u e t e n
роеви	r ɔ e v i
урне	u r n e
вијадукти	v i j a d u k t i
кучуле	k u t͡ʃ u l e
парченце	p a r t͡ʃ e n t͡s e
морков	m ɔ r k ɔ f
неустрашен	n e u s t r a ʃ e n
нереизбран	n e r e i z b r a n
незадржување	n e z a d r̩ ʒ u v a ɲ e
прегазуван	p r e ɡ a z u v a n
прелетан	p r e l e t a n
прочитан	p r ɔ t͡ʃ i t a n
варвари	v a r v a ɾ i
гана	ɡ a n a
несреќавање	n e s r e c a v a ɲ e
абонент	a b ɔ n e n t
конго	k ɔ ŋ ɡ ɔ
ламја	ɫ a m j a
фундаментален	f u n d a m e n t a l e n
неделегиран	n e d e l e ɡ i ɾ a n
несреќен	n e s r e c e n
желудник	ʒ e ɫ u d n i k
беспричински	b e s p r i t͡ʃ i n s k i
стрпливо	s t r̩ p l i v ɔ
шампион	ʃ a m p i ɔ n
мустаќ	m u s t a c
фиде	f i d e
обессилува	ɔ b e s s i ɫ u v a
филипински	f i l i p i n s k i
неопашан	n e ɔ p a ʃ a n
кљанка	k ʎ a ŋ k a
болки	b ɔ ɫ k i
перфиден	p e r f i d e n
планктон	p ɫ a ŋ k t ɔ n
исонча	i s ɔ n t͡ʃ a
фокусен	f ɔ k u s e n
чоколадиште	t͡ʃ ɔ k ɔ ɫ a d i ʃ t e
предодредување	p r e d ɔ d r e d u v a ɲ e
состојби	s ɔ s t ɔ j b i
дамка	d a m k a
вообичајување	v ɔ ɔ b i t͡ʃ a j u v a ɲ e
гркинка	ɡ r̩ k i ŋ k a
разљуби	r a z ʎ u b i
класик	k ɫ a s i k
насмее	n a s m e e
кошници	k ɔ ʃ n i t͡s i
конексија	k ɔ n e k s i j a
небрежно	n e b r e ʒ n ɔ
полжавски	p ɔ ɫ ʒ a f s k i
уличен	u l i t͡ʃ e n
трикотажен	t r i k ɔ t a ʒ e n
вакцини	v a k t͡s i n i
излапа	i z ɫ a p a
напнатост	n a p n a t ɔ s t
дијабетес	d i j a b e t e s
зурла	z u r ɫ a
незастапен	n e z a s t a p e n
таинствен	t a i n s t v e n
боциче	b ɔ t͡s i t͡ʃ e
изместува	i z m e s t u v a
разбуричка	r a z b u ɾ i t͡ʃ k a
непоткупливо	n e p ɔ t k u p l i v ɔ
калеидоскоп	k a l e i d ɔ s k ɔ p
одзади	ɔ d z a d i
кауза	k a u z a
перцептивен	p e r t͡s e p t i v e n
идентификување	i d e n t i f i k u v a ɲ e
непопустливост	n e p ɔ p u s t l i v ɔ s t
намачкување	n a m a t͡ʃ k u v a ɲ e
виц	v i t͡s
џанак	d͡ʒ a n a k
единствено	e d i n s t v e n ɔ
склучен	s k ɫ u t͡ʃ e n
буричкање	b u r i t͡ʃ k a ɲ e
заледува	z a l e d u v a
црепна	t͡s r e p n a
кривопаланечки	k r i v ɔ p a ɫ a n e t͡ʃ k i
неиспасиран	n e i s p a s i ɾ a n
продаде	p r ɔ d a d e
бавнорастечки	b a v n ɔ r a s t e t͡ʃ k i
морожданец	m ɔ r ɔ ʒ d a n e t͡s
давеник	d a v e n i k
алергичност	a l e r ɡ i t͡ʃ n ɔ s t
отпорно	ɔ t p ɔ r n ɔ
проблематизира	p r ɔ b l e m a t i z i ɾ a
лексикограф	l e k s i k ɔ ɡ r a f
ректално	r e k t a ɫ n ɔ
ознака	ɔ z n a k a
романтично	r ɔ m a n t i t͡ʃ n ɔ
исчашен	i ʃ t͡ʃ a ʃ e n
илјадинка	i ʎ a d i ŋ k a
потпевнување	p ɔ t p e v n u v a ɲ e
доларче	d ɔ ɫ a r t͡ʃ e
возмутување	v ɔ z m u t u v a
дозатвори	d ɔ z a t v ɔ ɾ i
одвојување	ɔ d v ɔ j u v a ɲ e
авиониште	a v i ɔ n i ʃ t e
азијати	a z i j a t i
трепери	t r e p e ɾ i
шушкавци	ʃ u ʃ k a f t͡s i
препознае	p r e p ɔ z n a e
неразделност	n e r a z d e ɫ n ɔ s t
месно	m e s n ɔ
дупол	d u p ɔ ɫ
заквичува	z a k v i t͡ʃ u v a
расплеска	r a s p l e s k a
правилник	p r a v i ɫ n i k
пушилница	p u ʃ i ɫ n i t͡s a
кумулонимбусен	k u m u ɫ ɔ n i m b u s e n
шокира	ʃ ɔ k i ɾ a
отпуштање	ɔ t p u ʃ t a ɲ e
чести	t͡ʃ e s t i
дебрчанец	d e b r̩ t͡ʃ a n e t͡s
салон	s a ɫ ɔ n
смачкување	s m a t͡ʃ k u v a ɲ e
скокотнат	s k ɔ k ɔ t n a t
велешанче	v e l e ʃ a n t͡ʃ e
воздивнува	v ɔ z d i v n u v a
фабрика	f a b r i k a
плаштаница	p ɫ a ʃ t a n i t͡s a
павка	p a f k a
глави	ɡ ɫ a v i
димници	d i m n i t͡s i
побожно	p ɔ b ɔ ʒ n ɔ
шкаф	ʃ k a f
различен	r a z l i t͡ʃ e n
неклиматизиран	n e k l i m a t i z i ɾ a n
затвора	z a t v ɔ ɾ a
гледа	ɡ l e d a
меритократски	m e ɾ i t ɔ k r a t s k i
телиња	t e l i ɲ a
транзитен	t r a n z i t e n
институт	i n s t i t u t
бусени	b u s e n i
меми	m e m i
црни	t͡s r̩ n i
објективност	ɔ b j e k t i v n ɔ s t
будали	b u d a l i
млати	m ɫ a t i
сопственост	s ɔ p s t v e n ɔ s t
ортак	ɔ r t a k
мотори	m ɔ t ɔ ɾ i
нерепетиран	n e ɾ e p e t i ɾ a n
крошничка	k r ɔ ʃ n i t͡ʃ k a
раштркува	r a ʃ t r̩ k u v a
раслојување	r a s ɫ ɔ j u v a ɲ e
бунар	b u n a r
материјалист	m a t e ɾ i j a l i s t
истретира	i s t r e t i ɾ a
уметничиште	u m e t n i t͡ʃ i ʃ t e
расчепка	r a ʃ t͡ʃ e p k a
навидум	n a v i d u m
пипање	p i p a ɲ e
подразвесели	p ɔ d r a z v e s e l i
колатерална	k ɔ ɫ a t e r a ɫ n a
штетење	ʃ t e t e ɲ e
изебе	i z e b e
непрооден	n e p r ɔ ɔ d e n
бол	b ɔ ɫ
омажи	ɔ m a ʒ i
чувар	t͡ʃ u v a r
кифличка	k i f l i t͡ʃ k a
побратими	p ɔ b r a t i m i
кумановски	k u m a n ɔ f s k i
кларинет	k ɫ a ɾ i n e t
принцип	p r i n t͡s i p
неиздржан	n e i z d r̩ ʒ a n
наесен	n a e s e n
обезвластување	ɔ b e z v ɫ a s t u v a ɲ e
палома	p a ɫ ɔ m a
свилар	s v i ɫ a r
честитка	t͡ʃ e s t i t k a
неутешно	n e u t e ʃ n ɔ
мамец	m a m e t͡s
стадо	s t a d ɔ
штипалки	ʃ t i p a ɫ k i
пајачиште	p a j a t͡ʃ i ʃ t e
внуков	v n u k ɔ f
ќут	c u t
бенин	b e n i n
регионализам	r e ɡ i j ɔ n a l i z a m
негалење	n e ɡ a l e ɲ e
инспекторка	i n s p e k t ɔ r k a
измасиран	i z m a s i ɾ a n
заблудува	z a b ɫ u d u v a
засенчи	z a s e n t͡ʃ i
орасположи	ɔ ɾ a s p ɔ ɫ ɔ ʒ i
карта	k a r t a
куфери	k u f e ɾ i
мирнотија	m i r n ɔ t i j a
поплочи	p ɔ p ɫ ɔ t͡ʃ i
морничаво	m ɔ r n i t͡ʃ a v ɔ
земјопоседник	z e m j ɔ p ɔ s e d n i k
разнежи	r a z n e ʒ i
неверодостоен	n e v e ɾ ɔ d ɔ s t ɔ e n
проклитичен	p r ɔ k l i t i t͡ʃ e n
битност	b i t n ɔ s t
потенцијално	p ɔ t e n t͡s i j a ɫ n ɔ
сурфериште	s u r f e ɾ i ʃ t e
бамачанка	b a m a t͡ʃ a ŋ k a
обеспокои	ɔ b e s p ɔ k ɔ i
ѓаволест	ɟ a v ɔ l e s t
набеден	n a b e d e n
колан	k ɔ ɫ a n
идиотизам	i d i j ɔ t i z a m
остине	ɔ s t i n e
љубичица	ʎ u b i t͡ʃ i t͡s a
терористка	t e ɾ ɔ r i s t k a
насечен	n a s e t͡ʃ e n
уназаден	u n a z a d e n
вѕидан	v d͡z i d a n
есцајг	e s t͡s a j k
подоен	p ɔ d ɔ e n
литератури	l i t e ɾ a t u ɾ i
организми	ɔ r ɡ a n i z m i
стипендија	s t i p e n d i j a
машкоданка	m a ʃ k ɔ d a ŋ k a
закрила	z a k r i ɫ a
статистичар	s t a t i s t i t͡ʃ a r
етиопјанка	e t i ɔ p j a ŋ k a
техеранка	t e x e ɾ a ŋ k a
идолка	i d ɔ ɫ k a
вонбрачно	v ɔ m b r a t͡ʃ n ɔ
почетоци	p ɔ t͡ʃ e t ɔ t͡s i
неизгладен	n e i z ɡ ɫ a d e n
просторно	p r ɔ s t ɔ r n ɔ
аматерче	a m a t e r t͡ʃ e
издушуван	i z d u ʃ u v a n
нагрдување	n a ɡ r̩ d u v a ɲ e
хараре	x a r a ɾ e
катиљи	k a t i ʎ i
камо	k a m ɔ
немигрирање	n e m i ɡ r i ɾ a ɲ e
творец	t v ɔ ɾ e t͡s
непамтење	n e p a m t e ɲ e
оставински	ɔ s t a v i n s k i
изнаправи	i z n a p r a v i
поднесување	p ɔ d n e s u v a ɲ e
неприменување	n e p r i m e n u v a ɲ e
прататковина	p r a t a t k ɔ v i n a
неискастрен	n e i s k a s t r e n
авторитетен	a f t ɔ ɾ i t e t e n
фронтално	f r ɔ n t a ɫ n ɔ
непретставен	n e p r e t s t a v e n
избезумувачки	i z b e z u m u v a t͡ʃ k i
режимиште	r e ʒ i m i ʃ t e
катче	k a t t͡ʃ e
колови	k ɔ ɫ ɔ v i
неконструктивно	n e k ɔ n s t r u k t i v n ɔ
влагање	v ɫ a ɡ a ɲ e
изострен	i z ɔ s t r e n
несервиран	n e s e r v i ɾ a n
залаци	z a ɫ a t͡s i
курбан	k u r b a n
врста	v r̩ s t a
нелуфтирање	n e ɫ u f t i ɾ a ɲ e
лажливци	ɫ a ʒ l i f t͡s i
неред	n e ɾ e t
малтежанка	m a ɫ t e ʒ a ŋ k a
замбиски	z a m b i s k i
челист	t͡ʃ e l i s t
недохранетост	n e d ɔ x r a n e t ɔ s t
оспособува	ɔ s p ɔ s ɔ b u v a
хирургија	x i r u r ɡ i j a
замав	z a m a f
фамилииште	f a m i l i i ʃ t e
збуни	z b u n i
наруча	n a ɾ u t͡ʃ a
течнокристален	t e t͡ʃ n ɔ k r i s t a l e n
гламниче	ɡ ɫ a m n i t͡ʃ e
конкретно	k ɔ ŋ k r e t n ɔ
злосторство	z ɫ ɔ s t ɔ r s t v ɔ
онанија	ɔ n a n i j a
врвно	v r̩ v n ɔ
испупчи	i s p u p t͡ʃ i
метериз	m e t e ɾ i s
патешественик	p a t e ʃ e s t v e n i k
баклавичка	b a k ɫ a v i t͡ʃ k a
незатоплување	n e z a t ɔ p ɫ u v a ɲ e
одраз	ɔ d r a s
сочувува	s ɔ t͡ʃ u v u v a
раскашавуван	r a s k a ʃ a v u v a n
солзен	s ɔ ɫ z e n
надразнетост	n a d r a z n e t ɔ s t
лук	ɫ u k
бановина	b a n ɔ v i n a
семиологија	s e m i j ɔ ɫ ɔ ɡ i j a
молекули	m ɔ l e k u l i
буцнуван	b u t͡s n u v a n
бута	b u t a
ирена	i r e n a
смекнување	s m e k n u v a ɲ e
продекански	p r ɔ d e k a n s k i
збунувачки	z b u n u v a t͡ʃ k i
еревански	e r e v a n s k i
сожалува	s ɔ ʒ a ɫ u v a
песочници	p e s ɔ t͡ʃ n i t͡s i
сакати	s a k a t i
излаже	i z ɫ a ʒ e
отапување	ɔ t a p u v a ɲ e
киевјанец	k i e v j a n e t͡s
сеприсутен	s e p r i s u t e n
црево	t͡s r e v ɔ
расчленуван	r a ʃ t͡ʃ l e n u v a n
паганки	p a ɡ a ŋ k i
подносливо	p ɔ d n ɔ s l i v ɔ
бибер	b i b e r
самонаплата	s a m ɔ n a p ɫ a t a
немец	n e m e t͡s
феуд	f e u t
сив	s i f
актофка	a k t ɔ f k a
плико	p l i k ɔ
контрола	k ɔ n t r ɔ ɫ a
опортунистка	ɔ p ɔ r t u n i s t k a
предочуван	p r e d ɔ t͡ʃ u v a n
безмалку	b e z m a ɫ k u
џапнување	d͡ʒ a p n u v a ɲ e
пораснува	p ɔ r a s n u v a
адаптери	a d a p t e ɾ i
паркет	p a r k e t
презакопуван	p r e z a k ɔ p u v a n
сатир	s a t i r
казан	k a z a n
квартет	k v a r t e t
разлутување	r a z ɫ u t u v a ɲ e
налага	n a ɫ a ɡ a
поистоветуван	p ɔ i s t ɔ v e t u v a n
намекне	n a m e k n e
небегање	n e b e ɡ a ɲ e
перничка	p e r n i t͡ʃ k a
управуван	u p r a v u v a n
оттука	ɔ t t u k a
кити	k i t i
подзачешла	p ɔ d z a t͡ʃ e ʃ ɫ a
домери	d ɔ m e ɾ i
рапсодија	r a p s ɔ d i j a
одличие	ɔ d l i t͡ʃ i j e
ненајмување	n e n a j m u v a ɲ e
облекува	ɔ b l e k u v a
пченичен	p t͡ʃ e n i t͡ʃ e n
глупаво	ɡ ɫ u p a v ɔ
доле	d ɔ l e
незакочен	n e z a k ɔ t͡ʃ e n
гостилничар	ɡ ɔ s t i ɫ n i t͡ʃ a r
имиграција	i m i ɡ r a t͡s i j a
шалтер	ʃ a ɫ t e r
анализира	a n a l i z i ɾ a
тримесечен	t r i m e s e t͡ʃ e n
превртување	p r e v r̩ t u v a ɲ e
повреди	p ɔ v r e d i
неподатлив	n e p ɔ d a t l i f
зашеметен	z a ʃ e m e t e n
тектоника	t e k t ɔ n i k a
молкома	m ɔ ɫ k ɔ m a
деветсто	d e v e t s t ɔ
чекалница	t͡ʃ e k a ɫ n i t͡s a
ѕиркан	d͡z i r k a n
внатре	v n a t r e
разбоксиран	r a z b ɔ k s i ɾ a n
попее	p ɔ p e e
сомнителност	s ɔ m n i t e ɫ n ɔ s t
наводен	n a v ɔ d e n
забавиште	z a b a v i ʃ t e
издрибла	i z d r i b ɫ a
разгрнат	r a z ɡ r̩ n a t
балтија	b a ɫ t i j a
африкански	a f r i k a n s k i
гастритис	ɡ a s t r i t i s
неодвојување	n e ɔ d v ɔ j u v a ɲ e
бае	b a e
станче	s t a n t͡ʃ e
интригантка	i n t r i ɡ a n t k a
подвлекува	p ɔ d v l e k u v a
мумла	m u m ɫ a
страчкин	s t r a t͡ʃ k i n
рожба	r ɔ ʒ b a
буки	b u k i
изваден	i z v a d e n
нормализира	n ɔ r m a l i z i ɾ a
рамнодушен	r a m n ɔ d u ʃ e n
услов	u s ɫ ɔ f
јавачиште	j a v a t͡ʃ i ʃ t e
добротворен	d ɔ b r ɔ t v ɔ ɾ e n
доделкување	d ɔ d e ɫ k u v a ɲ e
растревожуван	r a s t r e v ɔ ʒ u v a n
прелест	p r e l e s t
масеруански	m a s e r u a n s k i
дневен	d n e v e n
расчетка	r a ʃ t͡ʃ e t k a
немонтиран	n e m ɔ n t i ɾ a n
жештина	ʒ e ʃ t i n a
изнаварен	i z n a v a ɾ e n
бар	b a r
ансамбл	a n s a m b ɫ̩
игри	i ɡ r i
фразеологија	f r a z e ɔ ɫ ɔ ɡ i j a
предјадења	p r e d j a d e ɲ a
феминацист	f e m i n a t͡s i s t
телефон	t e l e f ɔ n
вистинит	v i s t i n i t
мравја	m r a v j a
боцкалка	b ɔ t͡s k a ɫ k a
скијач	s k i j a t͡ʃ
квалификација	k v a l i f i k a t͡s i j a
демантиран	d e m a n t i ɾ a n
стапување	s t a p u v a ɲ e
